pscore,model,method,specialty,horizon_range
3.643119694737999,lgb,Multi,adm_haematology_clinical,22-42
2.75017288981946,lgb,Multi,adm_haematology_clinical,22-42
3.9040816949560897,lgb,Multi,adm_haematology_clinical,22-42
3.697263170590609,lgb,Multi,adm_haematology_clinical,22-42
2.8161389779427237,lgb,Multi,adm_haematology_clinical,22-42
2.706507334511583,lgb,Multi,adm_haematology_clinical,22-42
3.500553505937793,lgb,Multi,adm_haematology_clinical,22-42
3.7661443686453797,lgb,Multi,adm_haematology_clinical,22-42
5.387314390095902,lgb,Multi,adm_haematology_clinical,22-42
5.887007523177352,lgb,Multi,adm_haematology_clinical,22-42
5.888934595540492,lgb,Multi,adm_haematology_clinical,22-42
2.4311754965868153,lgb,Multi,adm_haematology_clinical,22-42
3.408753027785102,lgb,Multi,adm_haematology_clinical,22-42
2.6809200925094143,lgb,Single,adm_endoscopy,1-7
12.036681734569573,lgb,Single,adm_endoscopy,1-7
8.45288528131209,lgb,Single,adm_endoscopy,1-7
9.82398542086405,lgb,Single,adm_endoscopy,1-7
6.477378534695753,lgb,Single,adm_endoscopy,1-7
5.933845447960677,lgb,Single,adm_endoscopy,1-7
4.040070057391777,lgb,Single,adm_endoscopy,1-7
10.500110163301567,lgb,Single,adm_endoscopy,1-7
4.507742152147193,lgb,Single,adm_endoscopy,1-7
12.572461416518536,lgb,Single,adm_endoscopy,1-7
9.765395825104562,lgb,Single,adm_endoscopy,1-7
4.090645831972845,lgb,Single,adm_endoscopy,1-7
4.875163580699152,lgb,Single,adm_endoscopy,1-7
3.0656717902602764,lgb,Single,adm_endoscopy,1-7
4.295171058806509,lgb,Single,adm_endoscopy,1-7
4.028713230910735,lgb,Single,adm_endoscopy,1-7
5.510291639106527,lgb,Single,adm_endoscopy,1-7
4.7101295785973445,lgb,Single,adm_endoscopy,1-7
8.020608488884534,lgb,Single,adm_endoscopy,1-7
6.698079237958692,lgb,Single,adm_endoscopy,1-7
5.763871919720741,lgb,Single,adm_endoscopy,1-7
6.9079934568475725,lgb,Single,adm_endoscopy,1-7
10.242472374764745,lgb,Single,adm_endoscopy,1-7
4.206350660297586,lgb,Single,adm_endoscopy,1-7
5.100574628100127,lgb,Single,adm_endoscopy,1-7
11.971646909256974,lgb,Single,adm_endoscopy,1-7
7.444080480249907,lgb,Single,adm_endoscopy,1-7
10.41311730474324,lgb,Single,adm_endoscopy,1-7
31.990167155800282,lgb,Single,adm_endoscopy,1-7
7.092980547585697,lgb,Single,adm_endoscopy,1-7
2.086738641241395,lgb,Multi,adm_endoscopy,1-7
10.124954472746285,lgb,Multi,adm_endoscopy,1-7
9.053012009966958,lgb,Multi,adm_endoscopy,1-7
9.492677525678145,lgb,Multi,adm_endoscopy,1-7
4.1420294520372964,lgb,Multi,adm_endoscopy,1-7
4.250964265720343,lgb,Multi,adm_endoscopy,1-7
8.753281530101944,lgb,Multi,adm_endoscopy,1-7
7.531706358487087,lgb,Multi,adm_endoscopy,1-7
6.442173990752887,lgb,Multi,adm_endoscopy,1-7
8.072053145993328,lgb,Multi,adm_endoscopy,1-7
5.798185875397052,lgb,Multi,adm_endoscopy,1-7
5.534770889501,lgb,Multi,adm_endoscopy,1-7
4.26918984695134,lgb,Multi,adm_endoscopy,1-7
2.9042086493474213,lgb,Multi,adm_endoscopy,1-7
4.902570264324259,lgb,Multi,adm_endoscopy,1-7
4.714343693387512,lgb,Multi,adm_endoscopy,1-7
6.864293347348144,lgb,Multi,adm_endoscopy,1-7
5.603526042246436,lgb,Multi,adm_endoscopy,1-7
5.123847204348919,lgb,Multi,adm_endoscopy,1-7
11.195862163778639,lgb,Multi,adm_endoscopy,1-7
6.835958086419856,lgb,Multi,adm_endoscopy,1-7
7.4531055446903,lgb,Multi,adm_endoscopy,1-7
9.13916953311399,lgb,Multi,adm_endoscopy,1-7
4.4736897734326755,lgb,Multi,adm_endoscopy,1-7
7.185315706655753,lgb,Multi,adm_endoscopy,1-7
14.524841789208898,lgb,Multi,adm_endoscopy,1-7
6.98921699265989,lgb,Multi,adm_endoscopy,1-7
6.603280480002888,lgb,Multi,adm_endoscopy,1-7
22.04744564276287,lgb,Multi,adm_endoscopy,1-7
6.304854254053937,lgb,Multi,adm_endoscopy,1-7
10.222146333551725,lgb,Single,adm_endoscopy,8-14
9.059735633696938,lgb,Single,adm_endoscopy,8-14
7.288708865380131,lgb,Single,adm_endoscopy,8-14
8.150228217575492,lgb,Single,adm_endoscopy,8-14
6.934472552110546,lgb,Single,adm_endoscopy,8-14
6.820229611820684,lgb,Single,adm_endoscopy,8-14
4.641043228496267,lgb,Single,adm_endoscopy,8-14
2.6453053611882575,lgb,Single,adm_endoscopy,8-14
8.233652262041547,lgb,Single,adm_endoscopy,8-14
13.382391281160304,lgb,Single,adm_endoscopy,8-14
7.221719805648048,lgb,Single,adm_endoscopy,8-14
5.865183271857748,lgb,Single,adm_endoscopy,8-14
3.8208874262824253,lgb,Single,adm_endoscopy,8-14
3.7959298051981185,lgb,Single,adm_endoscopy,8-14
7.7403672722332475,lgb,Single,adm_endoscopy,8-14
5.2434450007308495,lgb,Single,adm_endoscopy,8-14
4.974082587990802,lgb,Single,adm_endoscopy,8-14
8.821609695515747,lgb,Single,adm_endoscopy,8-14
10.413203749532832,lgb,Single,adm_endoscopy,8-14
11.725148873885965,lgb,Single,adm_endoscopy,8-14
11.191934222810193,lgb,Single,adm_endoscopy,8-14
7.589910234479162,lgb,Single,adm_endoscopy,8-14
8.598250036009775,lgb,Single,adm_endoscopy,8-14
9.722686745361878,lgb,Single,adm_endoscopy,8-14
6.234718150681117,lgb,Single,adm_endoscopy,8-14
4.894807468167257,lgb,Single,adm_endoscopy,8-14
12.837598716598979,lgb,Single,adm_endoscopy,8-14
12.246182121390849,lgb,Single,adm_endoscopy,8-14
9.881936862930532,lgb,Single,adm_endoscopy,8-14
3.5971645879302847,lgb,Single,adm_endoscopy,8-14
11.060853624668242,lgb,Multi,adm_endoscopy,8-14
7.799556957357309,lgb,Multi,adm_endoscopy,8-14
6.073666058048268,lgb,Multi,adm_endoscopy,8-14
7.806285170826249,lgb,Multi,adm_endoscopy,8-14
3.7719597178713196,lgb,Multi,adm_endoscopy,8-14
9.208772503808442,lgb,Multi,adm_endoscopy,8-14
11.413259663542446,lgb,Multi,adm_endoscopy,8-14
2.6859318703636412,lgb,Multi,adm_endoscopy,8-14
7.086253286597953,lgb,Multi,adm_endoscopy,8-14
7.658730461210986,lgb,Multi,adm_endoscopy,8-14
7.942747662194226,lgb,Multi,adm_endoscopy,8-14
6.807554774731786,lgb,Multi,adm_endoscopy,8-14
4.0993719420999195,lgb,Multi,adm_endoscopy,8-14
5.252667808717239,lgb,Multi,adm_endoscopy,8-14
8.25603715790548,lgb,Multi,adm_endoscopy,8-14
7.894956709481096,lgb,Multi,adm_endoscopy,8-14
9.851965349528358,lgb,Multi,adm_endoscopy,8-14
6.126237157179787,lgb,Multi,adm_endoscopy,8-14
12.434835373624773,lgb,Multi,adm_endoscopy,8-14
11.496735391448075,lgb,Multi,adm_endoscopy,8-14
15.173875165012067,lgb,Multi,adm_endoscopy,8-14
9.597243584128373,lgb,Multi,adm_endoscopy,8-14
7.183731546022749,lgb,Multi,adm_endoscopy,8-14
8.164084640612526,lgb,Multi,adm_endoscopy,8-14
7.418258597940349,lgb,Multi,adm_endoscopy,8-14
6.27824939449846,lgb,Multi,adm_endoscopy,8-14
8.553374154246217,lgb,Multi,adm_endoscopy,8-14
12.4040108638128,lgb,Multi,adm_endoscopy,8-14
8.953029196039852,lgb,Multi,adm_endoscopy,8-14
5.130961734859497,lgb,Multi,adm_endoscopy,8-14
10.970516407087658,lgb,Single,adm_endoscopy,15-21
7.887871833468495,lgb,Single,adm_endoscopy,15-21
9.641146270426692,lgb,Single,adm_endoscopy,15-21
7.443644014850883,lgb,Single,adm_endoscopy,15-21
6.687744554064795,lgb,Single,adm_endoscopy,15-21
5.589999906208136,lgb,Single,adm_endoscopy,15-21
13.25728462996102,lgb,Single,adm_endoscopy,15-21
4.775040255289057,lgb,Single,adm_endoscopy,15-21
15.08257148356779,lgb,Single,adm_endoscopy,15-21
10.78533652361933,lgb,Single,adm_endoscopy,15-21
5.390568414249107,lgb,Single,adm_endoscopy,15-21
3.6059511797505333,lgb,Single,adm_endoscopy,15-21
3.7820261521830707,lgb,Single,adm_endoscopy,15-21
5.753940844584001,lgb,Single,adm_endoscopy,15-21
9.18779700093721,lgb,Single,adm_endoscopy,15-21
6.1150982156466664,lgb,Single,adm_endoscopy,15-21
6.6805349984633295,lgb,Single,adm_endoscopy,15-21
8.714372808056588,lgb,Single,adm_endoscopy,15-21
11.780151754610216,lgb,Single,adm_endoscopy,15-21
13.345506123497788,lgb,Single,adm_endoscopy,15-21
8.335364051231446,lgb,Single,adm_endoscopy,15-21
14.27451454902024,lgb,Single,adm_endoscopy,15-21
8.608873616825168,lgb,Single,adm_endoscopy,15-21
8.343183304647509,lgb,Single,adm_endoscopy,15-21
9.720502227349973,lgb,Single,adm_endoscopy,15-21
12.230277354727193,lgb,Single,adm_endoscopy,15-21
15.73304212617821,lgb,Single,adm_endoscopy,15-21
23.75853212927473,lgb,Single,adm_endoscopy,15-21
6.286821310381012,lgb,Single,adm_endoscopy,15-21
4.452245105076354,lgb,Single,adm_endoscopy,15-21
11.019271957690753,lgb,Multi,adm_endoscopy,15-21
7.83870402592471,lgb,Multi,adm_endoscopy,15-21
9.580972420405358,lgb,Multi,adm_endoscopy,15-21
6.370971270998359,lgb,Multi,adm_endoscopy,15-21
7.4299839002555155,lgb,Multi,adm_endoscopy,15-21
11.655696368082442,lgb,Multi,adm_endoscopy,15-21
8.810272157555358,lgb,Multi,adm_endoscopy,15-21
6.470202670176575,lgb,Multi,adm_endoscopy,15-21
9.403724050386879,lgb,Multi,adm_endoscopy,15-21
5.6252089046037055,lgb,Multi,adm_endoscopy,15-21
4.664599693916851,lgb,Multi,adm_endoscopy,15-21
2.897951616830002,lgb,Multi,adm_endoscopy,15-21
5.116149163328274,lgb,Multi,adm_endoscopy,15-21
6.612649216646722,lgb,Multi,adm_endoscopy,15-21
9.54868488554828,lgb,Multi,adm_endoscopy,15-21
7.873759607822725,lgb,Multi,adm_endoscopy,15-21
9.643669352616113,lgb,Multi,adm_endoscopy,15-21
7.405233170568381,lgb,Multi,adm_endoscopy,15-21
14.426821077715731,lgb,Multi,adm_endoscopy,15-21
16.34199858144127,lgb,Multi,adm_endoscopy,15-21
8.415472774963229,lgb,Multi,adm_endoscopy,15-21
13.778266831007302,lgb,Multi,adm_endoscopy,15-21
6.1434360084389725,lgb,Multi,adm_endoscopy,15-21
10.47813637666364,lgb,Multi,adm_endoscopy,15-21
13.509139540139737,lgb,Multi,adm_endoscopy,15-21
14.45548024522156,lgb,Multi,adm_endoscopy,15-21
12.002861090938975,lgb,Multi,adm_endoscopy,15-21
18.157505010178816,lgb,Multi,adm_endoscopy,15-21
6.669764092898632,lgb,Multi,adm_endoscopy,15-21
5.5461630843923695,lgb,Multi,adm_endoscopy,15-21
9.203539776424808,lgb,Single,adm_endoscopy,22-42
8.836613249281262,lgb,Single,adm_endoscopy,22-42
7.48304798074072,lgb,Single,adm_endoscopy,22-42
6.059849905988396,lgb,Single,adm_endoscopy,22-42
6.9282713152487,lgb,Single,adm_endoscopy,22-42
7.06997186593302,lgb,Single,adm_endoscopy,22-42
8.251056549824973,lgb,Single,adm_endoscopy,22-42
13.871901582331088,lgb,Single,adm_endoscopy,22-42
11.931657614747145,lgb,Single,adm_endoscopy,22-42
10.241586707690676,lgb,Single,adm_endoscopy,22-42
4.759222147847621,lgb,Single,adm_endoscopy,22-42
4.280596494317367,lgb,Single,adm_endoscopy,22-42
6.6140415500092455,lgb,Single,adm_endoscopy,22-42
7.924531649212685,lgb,Single,adm_endoscopy,22-42
9.4431947926266,lgb,Single,adm_endoscopy,22-42
7.73843794826382,lgb,Single,adm_endoscopy,22-42
10.059529760600117,lgb,Single,adm_endoscopy,22-42
13.713245027289085,lgb,Single,adm_endoscopy,22-42
16.069896720533997,lgb,Single,adm_endoscopy,22-42
17.285372979916254,lgb,Single,adm_endoscopy,22-42
16.389597326689845,lgb,Single,adm_endoscopy,22-42
11.989653663750207,lgb,Single,adm_endoscopy,22-42
9.204263649749551,lgb,Single,adm_endoscopy,22-42
10.23795732269186,lgb,Single,adm_endoscopy,22-42
13.146141244364939,lgb,Single,adm_endoscopy,22-42
16.702839600077063,lgb,Single,adm_endoscopy,22-42
15.108934902490896,lgb,Single,adm_endoscopy,22-42
6.833226041458039,lgb,Single,adm_endoscopy,22-42
6.4791365628205755,lgb,Single,adm_endoscopy,22-42
9.320082113245503,lgb,Single,adm_endoscopy,22-42
8.093308046724971,lgb,Multi,adm_endoscopy,22-42
8.744222417086156,lgb,Multi,adm_endoscopy,22-42
7.021040528880216,lgb,Multi,adm_endoscopy,22-42
7.026817189777516,lgb,Multi,adm_endoscopy,22-42
10.82124866258617,lgb,Multi,adm_endoscopy,22-42
8.247859131080318,lgb,Multi,adm_endoscopy,22-42
10.417099495217277,lgb,Multi,adm_endoscopy,22-42
8.443336668209835,lgb,Multi,adm_endoscopy,22-42
7.940962495551216,lgb,Multi,adm_endoscopy,22-42
6.530689191369139,lgb,Multi,adm_endoscopy,22-42
4.962132214255224,lgb,Multi,adm_endoscopy,22-42
5.553054838528758,lgb,Multi,adm_endoscopy,22-42
8.527962111001377,lgb,Multi,adm_endoscopy,22-42
9.38329280355081,lgb,Multi,adm_endoscopy,22-42
10.808411898898203,lgb,Multi,adm_endoscopy,22-42
7.4523028853392335,lgb,Multi,adm_endoscopy,22-42
10.14119211619741,lgb,Multi,adm_endoscopy,22-42
14.175388894700982,lgb,Multi,adm_endoscopy,22-42
18.13053683526553,lgb,Multi,adm_endoscopy,22-42
17.451311609517,lgb,Multi,adm_endoscopy,22-42
13.260701547236538,lgb,Multi,adm_endoscopy,22-42
8.498885486134402,lgb,Multi,adm_endoscopy,22-42
8.940731892814997,lgb,Multi,adm_endoscopy,22-42
9.023139293544666,lgb,Multi,adm_endoscopy,22-42
9.675405859573596,lgb,Multi,adm_endoscopy,22-42
14.356001426948772,lgb,Multi,adm_endoscopy,22-42
12.637673636658153,lgb,Multi,adm_endoscopy,22-42
7.234460793357094,lgb,Multi,adm_endoscopy,22-42
9.42260089612634,lgb,Multi,adm_endoscopy,22-42
9.649205033021044,lgb,Multi,adm_endoscopy,22-42
1.9744532209268948,lgb,Single,adm_other,1-7
4.952685759708198,lgb,Single,adm_other,1-7
2.6359583543783462,lgb,Single,adm_other,1-7
1.5231215840883305,lgb,Single,adm_other,1-7
3.7862777570817676,lgb,Single,adm_other,1-7
1.8735672835830086,lgb,Single,adm_other,1-7
4.205609181487287,lgb,Single,adm_other,1-7
3.9987673120867506,lgb,Single,adm_other,1-7
2.778715946382767,lgb,Single,adm_other,1-7
3.3716271251487737,lgb,Single,adm_other,1-7
4.627068697514554,lgb,Single,adm_other,1-7
3.7769247687366243,lgb,Single,adm_other,1-7
3.403591042557412,lgb,Single,adm_other,1-7
3.9096540731248868,lgb,Single,adm_other,1-7
4.042186191339338,lgb,Single,adm_other,1-7
2.6406964965484434,lgb,Single,adm_other,1-7
3.0638822621132378,lgb,Single,adm_other,1-7
4.235470103286709,lgb,Single,adm_other,1-7
4.667639482738177,lgb,Single,adm_other,1-7
2.5183234152797875,lgb,Single,adm_other,1-7
2.7742033860673745,lgb,Single,adm_other,1-7
4.200489037183353,lgb,Single,adm_other,1-7
4.503447101263046,lgb,Single,adm_other,1-7
3.4294098213894997,lgb,Single,adm_other,1-7
3.8272018259711644,lgb,Single,adm_other,1-7
8.482205547141236,lgb,Single,adm_other,1-7
4.5330275621114895,lgb,Single,adm_other,1-7
5.993776700000457,lgb,Single,adm_other,1-7
7.1681987867269115,lgb,Single,adm_other,1-7
3.1102334699600145,lgb,Single,adm_other,1-7
2.695908913833969,lgb,Multi,adm_other,1-7
5.347073294746907,lgb,Multi,adm_other,1-7
2.438369835129529,lgb,Multi,adm_other,1-7
2.4312867722352403,lgb,Multi,adm_other,1-7
3.462378902907414,lgb,Multi,adm_other,1-7
1.8047477148299813,lgb,Multi,adm_other,1-7
4.084621228923564,lgb,Multi,adm_other,1-7
3.0507189814054336,lgb,Multi,adm_other,1-7
3.3898131255566213,lgb,Multi,adm_other,1-7
3.716589166097152,lgb,Multi,adm_other,1-7
2.768444640389636,lgb,Multi,adm_other,1-7
3.2411248334857024,lgb,Multi,adm_other,1-7
2.91674091829644,lgb,Multi,adm_other,1-7
3.5462244069112208,lgb,Multi,adm_other,1-7
2.987721641781586,lgb,Multi,adm_other,1-7
2.383866289373247,lgb,Multi,adm_other,1-7
2.647558180587587,lgb,Multi,adm_other,1-7
3.894438998957959,lgb,Multi,adm_other,1-7
3.346668685208631,lgb,Multi,adm_other,1-7
3.1333512571592927,lgb,Multi,adm_other,1-7
2.846824185569338,lgb,Multi,adm_other,1-7
4.377139056493923,lgb,Multi,adm_other,1-7
3.794953117629641,lgb,Multi,adm_other,1-7
3.9453873870391143,lgb,Multi,adm_other,1-7
3.289830885119337,lgb,Multi,adm_other,1-7
7.977701115609738,lgb,Multi,adm_other,1-7
4.355612218626641,lgb,Multi,adm_other,1-7
6.277130182670855,lgb,Multi,adm_other,1-7
5.046849433016811,lgb,Multi,adm_other,1-7
2.2978368481386164,lgb,Multi,adm_other,1-7
4.045003806836357,lgb,Single,adm_other,8-14
3.7283061702895886,lgb,Single,adm_other,8-14
2.9189346262315032,lgb,Single,adm_other,8-14
4.054628652693769,lgb,Single,adm_other,8-14
7.407812029211447,lgb,Single,adm_other,8-14
2.0407254660777845,lgb,Single,adm_other,8-14
3.8343609055251435,lgb,Single,adm_other,8-14
3.252113392808457,lgb,Single,adm_other,8-14
4.892062742241599,lgb,Single,adm_other,8-14
2.305463364266117,lgb,Single,adm_other,8-14
5.0384918606188975,lgb,Single,adm_other,8-14
3.5658899523349317,lgb,Single,adm_other,8-14
4.004622216088287,lgb,Single,adm_other,8-14
5.999120514034419,lgb,Single,adm_other,8-14
6.534940821851491,lgb,Single,adm_other,8-14
2.5599686526078025,lgb,Single,adm_other,8-14
2.946130467298429,lgb,Single,adm_other,8-14
3.406493659434386,lgb,Single,adm_other,8-14
4.126568153868024,lgb,Single,adm_other,8-14
4.126946986736197,lgb,Single,adm_other,8-14
2.8721850181648625,lgb,Single,adm_other,8-14
4.577850251966842,lgb,Single,adm_other,8-14
2.711789919676717,lgb,Single,adm_other,8-14
3.8247411478835263,lgb,Single,adm_other,8-14
2.4500807084111416,lgb,Single,adm_other,8-14
4.038194756678045,lgb,Single,adm_other,8-14
3.916551467375696,lgb,Single,adm_other,8-14
7.430450127761889,lgb,Single,adm_other,8-14
5.742734665512657,lgb,Single,adm_other,8-14
3.8039137777748526,lgb,Single,adm_other,8-14
3.4650340463377938,lgb,Multi,adm_other,8-14
3.2624080463156853,lgb,Multi,adm_other,8-14
3.7329274689791814,lgb,Multi,adm_other,8-14
3.7111887310086447,lgb,Multi,adm_other,8-14
6.949523885407592,lgb,Multi,adm_other,8-14
2.5095588182430197,lgb,Multi,adm_other,8-14
3.2076640873866302,lgb,Multi,adm_other,8-14
5.26658761004424,lgb,Multi,adm_other,8-14
3.776254518537342,lgb,Multi,adm_other,8-14
1.8976913177066361,lgb,Multi,adm_other,8-14
4.34462353979765,lgb,Multi,adm_other,8-14
4.1417953011987265,lgb,Multi,adm_other,8-14
3.654644323013268,lgb,Multi,adm_other,8-14
4.085488047553493,lgb,Multi,adm_other,8-14
6.595420971171508,lgb,Multi,adm_other,8-14
2.38435780617131,lgb,Multi,adm_other,8-14
2.6041591305430933,lgb,Multi,adm_other,8-14
2.8499537711620913,lgb,Multi,adm_other,8-14
4.301566117105076,lgb,Multi,adm_other,8-14
4.231983896536347,lgb,Multi,adm_other,8-14
2.852561637973307,lgb,Multi,adm_other,8-14
4.08054477766578,lgb,Multi,adm_other,8-14
1.9256342677334823,lgb,Multi,adm_other,8-14
3.448145753073642,lgb,Multi,adm_other,8-14
2.405210084191327,lgb,Multi,adm_other,8-14
3.988809058654546,lgb,Multi,adm_other,8-14
4.569639054571233,lgb,Multi,adm_other,8-14
6.250952824138214,lgb,Multi,adm_other,8-14
3.348427732124346,lgb,Multi,adm_other,8-14
3.186490005604106,lgb,Multi,adm_other,8-14
4.942292768322534,lgb,Single,adm_other,15-21
2.462589460903484,lgb,Single,adm_other,15-21
2.31826853505867,lgb,Single,adm_other,15-21
3.737418814284585,lgb,Single,adm_other,15-21
2.0601553855975205,lgb,Single,adm_other,15-21
5.2683733340917085,lgb,Single,adm_other,15-21
5.630128359305336,lgb,Single,adm_other,15-21
4.480331091065314,lgb,Single,adm_other,15-21
3.4775623535806126,lgb,Single,adm_other,15-21
6.865819264158064,lgb,Single,adm_other,15-21
4.028597207432784,lgb,Single,adm_other,15-21
3.8845034614757132,lgb,Single,adm_other,15-21
5.37756976172865,lgb,Single,adm_other,15-21
3.8317346884995516,lgb,Single,adm_other,15-21
2.4267533090481668,lgb,Single,adm_other,15-21
2.5583030196087897,lgb,Single,adm_other,15-21
4.614107685458939,lgb,Single,adm_other,15-21
4.06602900940757,lgb,Single,adm_other,15-21
2.8234536434105624,lgb,Single,adm_other,15-21
2.524499180725256,lgb,Single,adm_other,15-21
